"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","摘錄公司章程-股利分派部分","備註",
"5381 - 合正","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/23","     -1,259,279,370","        177,454,537","     -1,072,365,591","     -1,072,365,591","0.0","0.0","                  0","0.0","0.0","                  0","第 二十 條：本公司年度如有獲利，應提撥不低於2%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包括一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於2%為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列。其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計劃、考量投資環境，資金需求及國內外競爭狀況及未來之資本支出及營運資金規劃等因素，並兼顧股東利益、平衡股利及公司長期財務規劃後，分配股東紅利時，得以現金或股票方式為之，其中現金股利不得低於股利總額百分之十。","",
"5383 - 金利","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/26","       -100,757,887","       -115,589,687","       -213,122,675","       -213,122,675","0.0","0.0","                  0","0.0","0.0","                  0","公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提 10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。","",
"5386 - 青雲","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/13","         10,970,939","         20,585,909","         29,498,257","         11,927,396","1.30000000","0.0","         17,570,861","0.0","0.0","                  0","第19條：董事會於擬定盈餘分派案時，需考量資本公積、保留盈餘、財務結構、營運狀況、未來發展需要等因素至少就累積未分配盈餘提撥百分之五十以上，依公司章程分派股東紅利（其中現金股利不得低於股利總數百分之二十，但若每股配發股利在貳元以下，得全部以股票股利方式發放），其餘為未分配盈餘，擬訂分配議案經股東會決議通過後辦理。
第20條：本公司年度總決算如有盈餘，除依法提繳稅款及彌補以往年度虧損外，應先提撥百分之十為法定盈餘公積並得視業務需要或法令規定提列或迴轉特別盈餘公積，如尚有盈餘，由董事會擬具分派議案，扣除特別股股息後，其餘再併同以前年度累積之未分配盈餘，提請股東會決議分配之。","",
"5392 - 應華","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/13","      1,107,191,317","         71,273,968","      1,171,337,888","      1,107,191,317","0.06240000","0.37590000","         45,054,556","0.56170000","0.0","          5,773,191","公司年度如有獲利，對董事及員工酬勞分派如下。但公司尚有累積虧損時，應預先保留彌補數額。
一、董事酬勞不高於1.5%。
二、員工酬勞不低於10%且不高於15%。
前項員工酬勞配發股票或現金時，發放對象除本公司員工外，得包括符合ㄧ定條件之從屬公司員工，相關辦法授權董事會製訂之。
公司年度決算後如有盈餘，除依法提繳所得稅外，應先彌補以往年度虧損，次就其餘額提撥百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。次依法令或主管機關規定提列或迴轉特別盈餘公積，如尚有盈餘再加計前期累積未分配盈餘，由董事會視營運需要酌情保留適當盈餘後，並擬具分派議案，提請股東會決議後分派股東紅利。
本公司股利政策之執行方式，需考量公司營運規劃、未來資本支出預算及資金需求情形，與滿足股東對現金流入之需求，暨確保市場競爭力等相關因素，其中現金股利應不低於股東紅利總額之百分之十。","",
"5398 - 慕康生醫","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/28","        -35,957,092","          8,941,821","       -119,224,556","       -119,224,556","0.0","0.0","                  0","0.0","0.0","                  0","第廿二條：本公司年度如有獲利，應提撥百分之五至百分之十五為員工酬勞，由董事會決議
以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不超過百分之三為董監酬勞。員工酬勞及董監酬勞分派案應提報股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司處於企業成長階段，股利發放係考量公司未來之投資、理財及營業之現金流量情形，並將視投資資金需求及對每股盈餘之稀釋程度，其中現金股利之發放比率以不低於當年度發放股利的百分之二十，若每股現金股利低於0.5元時，則授權董事會決議採現金股利或股票股利方式發放。","",
"5403 - 中菲","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/13","         38,287,413","        203,797,367","        216,563,059","         28,672,936","3.00000000","0.0","        187,890,123","0.0","0.0","                  0","公司年度如有獲利（所謂獲利係指稅前利益扣除分派員工酬勞及董監酬勞前之利益），應提撥7.5%為員工酬勞及不高於3.75%為董監酬勞。但公司尚有累積虧損（包括調整未分配盈餘金額）時，應預先保留彌補數額。
前項員工酬勞得以股票或現金為之，其發給對象得包括符合董事會所訂條件之從屬公司員工。前項董監酬勞僅得以現金為之。
前二項應由董事會決議行之，並報告股東會。","",
"5410 - 國眾","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/08","        -11,731,970","        113,755,781","         85,951,302","             51,179","1.00000000","0.0","         85,900,123","0.0","0.0","                  0","第二十一條之一
本公司年度總決算如有盈餘，應先提繳稅款、彌補歷年累積虧損，次提10%為法定盈餘
公積，並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額再加
計以前年度累積未分配盈餘由董事會擬具分派議案，提請股東會決議後分派之。
第二十一條之二：股利政策	
基於公司營運需要暨爭取股東權益最大化的考量，本公司股利政策將依公司未來之長、短期資金需求情形訂定。
本公司係屬資訊服務業，正值產業成長期，未來仍需要持續投入資金以從事
研發及業務拓展活動，確保市場競爭優勢。
分配股利之政策，須考量未來之資本預算規劃及強化財務結構，並適度滿足
股東對現金流入之需求等，得將當年度可分配盈餘全數分派，依法由董事會
擬具分派案，提報股東會。其分派方式得以現金股利或股票股利之方式為之
，惟現金股利分派之比例不低於當年度分派股東股利總額百分之三十。","",
"5425 - 台半","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/13","        828,190,386","        772,725,555","      1,520,277,121","        917,903,803","2.50000000","0.0","        602,373,318","0.0","0.0","                  0","第二十條︰本公司年度如有獲利，應先提撥至少百分之四，但以不超過百分之十為員工酬勞，並提撥不超過百分之一為董事酬勞金。
本公司如有以前年度累積虧損，於當年度有獲利須提撥員工酬勞及董事酬勞金之前，應先彌補虧損，其餘額再依前項比例提撥；又員工酬勞以股票或現金發放時，發放對象包含符合一定條件之從屬公司員工。
前項董事酬勞金僅得以現金為之。員工酬勞及董事酬勞金分派案，應由董事會決議，並報告股東會。
第二十_一條︰本公司年度總決算如有盈餘，依法繳納稅捐，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列；其餘額再依法令規定提列或迴轉特別盈餘公積後，併同累計未分配盈餘，由董事會
擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
第二十_二條︰本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，股東股利之發放由董事會擬妥盈餘分配案，經股東會決議後辦理，其中現金股利不得低於股票股利總額之10%，但現金股利每股若低於
0.2元則不予以發放改以股票股利發放。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","摘錄公司章程-股利分派部分","備註",
"5426 - 振發","股東會確認","105年 年度","105/01/01~105/12/31","1","0","106/06/28","         59,596,137","        181,006,293","        215,871,215","         72,071,215","1.00000000","0.0","        143,800,000","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於50%分配股東股息紅利，惟累積可供分配盈餘低於實收股本10%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之50%。","",
